tract_id,MBT,n_buildings,TIV_total,wind_mph,p_DS1,p_DS2,p_DS3,p_DS4,prob_DS0,prob_DS1,prob_DS2,prob_DS3,prob_DS4,MDR,expected_loss,bldgs_DS0,bldgs_DS1,bldgs_DS2,bldgs_DS3,bldgs_DS4
12071001916,MH,83,4108500.0,148.2,0.9934,0.9696,0.8938,0.7719,0.0066,0.0238,0.0758,0.1219,0.7719,0.8409,3454837.65,1.0,2.0,6.0,10.0,64.0
12071001916,M1,28,5376000.0,148.2,0.9546,0.8308,0.6296,0.3795,0.0454,0.1237,0.2013,0.2501,0.3795,0.5271,2833689.6,1.0,3.0,6.0,7.0,11.0
12071001916,C1,14,3920000.0,148.2,0.8926,0.7268,0.4862,0.2389,0.1074,0.1659,0.2405,0.2474,0.2389,0.3899,1528408.0,2.0,2.0,3.0,3.0,3.0
12071001916,S1,8,2728000.0,148.2,0.8926,0.7268,0.4862,0.2389,0.1074,0.1659,0.2405,0.2474,0.2389,0.3899,1063647.2,1.0,1.0,2.0,2.0,2.0
12071050323,W1,90,17820000.0,114.7,0.8947,0.6944,0.4487,0.2217,0.1053,0.2003,0.2458,0.227,0.2217,0.3637,6481134.0,9.0,18.0,22.0,20.0,20.0
12071050323,MH,52,2574000.0,114.7,0.9669,0.8915,0.7278,0.5417,0.0331,0.0754,0.1637,0.1862,0.5417,0.6526,1679792.4,2.0,4.0,9.0,10.0,28.0
12071050323,M1,17,3264000.0,114.7,0.8312,0.5892,0.3441,0.1494,0.1688,0.242,0.2451,0.1947,0.1494,0.2761,901190.4,3.0,4.0,4.0,3.0,3.0
12071050323,C1,9,2520000.0,114.7,0.6944,0.4487,0.2217,0.0746,0.3056,0.2458,0.227,0.147,0.0746,0.1758,443016.00000000006,3.0,2.0,2.0,1.0,1.0
12071050323,S1,5,1705000.0,114.7,0.6944,0.4487,0.2217,0.0746,0.3056,0.2458,0.227,0.147,0.0746,0.1758,299739.0,2.0,1.0,1.0,1.0,0.0
12071020104,W1,301,59598000.0,147.6,0.9757,0.8905,0.7229,0.4816,0.0243,0.0853,0.1676,0.2413,0.4816,0.6207,36992478.6,7.0,26.0,50.0,73.0,145.0
12071020104,MH,174,8613000.0,147.6,0.9932,0.9689,0.8919,0.7688,0.0068,0.0243,0.077,0.1231,0.7688,0.8386,7222861.8,1.0,4.0,13.0,21.0,134.0
12071020104,M1,58,11136000.0,147.6,0.9535,0.8279,0.6252,0.3751,0.0465,0.1256,0.2027,0.2501,0.3751,0.5229,5823014.4,3.0,7.0,12.0,15.0,22.0
12071020104,C1,29,8120000.0,147.6,0.8905,0.7229,0.4816,0.2353,0.1095,0.1676,0.2413,0.2463,0.2353,0.3859,3133508.0,3.0,5.0,7.0,7.0,7.0
12071020104,S1,17,5797000.0,147.6,0.8905,0.7229,0.4816,0.2353,0.1095,0.1676,0.2413,0.2463,0.2353,0.3859,2237062.3000000003,2.0,3.0,4.0,4.0,4.0
12071040208,W1,841,166518000.0,143.9,0.9713,0.8763,0.6981,0.4528,0.0287,0.095,0.1782,0.2453,0.4528,0.5952,99111513.6,24.0,80.0,150.0,206.0,381.0
12071040208,MH,485,24007500.0,143.9,0.9919,0.9642,0.8797,0.7491,0.0081,0.0277,0.0845,0.1306,0.7491,0.8234,19767775.5,4.0,13.0,41.0,63.0,363.0
12071040208,M1,162,31104000.0,143.9,0.946,0.8088,0.5974,0.3479,0.054,0.1372,0.2114,0.2495,0.3479,0.4965,15443136.0,9.0,22.0,34.0,40.0,56.0
12071040208,C1,81,22680000.0,143.9,0.8763,0.6981,0.4528,0.2136,0.1237,0.1782,0.2453,0.2392,0.2136,0.3613,8194284.0,10.0,14.0,20.0,19.0,17.0
12071040208,S1,49,16709000.0,143.9,0.8763,0.6981,0.4528,0.2136,0.1237,0.1782,0.2453,0.2392,0.2136,0.3613,6036961.7,6.0,9.0,12.0,12.0,10.0
12071050208,W1,158,31284000.0,144.6,0.9722,0.8791,0.7029,0.4583,0.0278,0.0931,0.1762,0.2446,0.4583,0.6001,18773528.4,4.0,15.0,28.0,39.0,72.0
12071050208,MH,91,4504500.0,144.6,0.9922,0.9651,0.8821,0.7529,0.0078,0.027,0.0831,0.1291,0.7529,0.8263,3722068.35,1.0,2.0,8.0,12.0,69.0
12071050208,M1,30,5760000.0,144.6,0.9475,0.8125,0.6028,0.3531,0.0525,0.1349,0.2098,0.2497,0.3531,0.5016,2889216.0000000005,2.0,4.0,6.0,7.0,11.0
12071050208,C1,15,4200000.0,144.6,0.8791,0.7029,0.4583,0.2177,0.1209,0.1762,0.2446,0.2406,0.2177,0.366,1537200.0,2.0,3.0,4.0,4.0,3.0
12071050208,S1,9,3069000.0,144.6,0.8791,0.7029,0.4583,0.2177,0.1209,0.1762,0.2446,0.2406,0.2177,0.366,1123254.0,1.0,2.0,2.0,2.0,2.0
12071000504,W1,290,57420000.0,151.9,0.98,0.9051,0.7497,0.5143,0.02,0.075,0.1554,0.2353,0.5143,0.6491,37271322.0,6.0,22.0,45.0,68.0,149.0
12071000504,MH,167,8266500.0,151.9,0.9945,0.9736,0.9047,0.7901,0.0055,0.0208,0.069,0.1145,0.7901,0.8547,7065377.55,1.0,3.0,12.0,19.0,132.0
12071000504,M1,56,10752000.0,151.9,0.9609,0.848,0.6559,0.4066,0.0391,0.1129,0.1921,0.2493,0.4066,0.5527,5942630.399999999,2.0,6.0,11.0,14.0,23.0
12071000504,C1,28,7840000.0,151.9,0.9051,0.7497,0.5143,0.2613,0.0949,0.1554,0.2353,0.2531,0.2613,0.4144,3248896.0,3.0,4.0,7.0,7.0,7.0
12071000504,S1,17,5797000.0,151.9,0.9051,0.7497,0.5143,0.2613,0.0949,0.1554,0.2353,0.2531,0.2613,0.4144,2402276.8,2.0,3.0,4.0,4.0,4.0
12071010602,W1,100,19800000.0,150.3,0.9785,0.8999,0.74,0.5023,0.0215,0.0787,0.1599,0.2377,0.5023,0.6387,12646260.0,2.0,8.0,16.0,24.0,50.0
12071010602,MH,58,2871000.0,150.3,0.994,0.972,0.9001,0.7824,0.006,0.0221,0.0719,0.1177,0.7824,0.8489,2437191.9,0.0,1.0,4.0,7.0,45.0
12071010602,M1,19,3648000.0,150.3,0.9583,0.8408,0.6447,0.3949,0.0417,0.1175,0.1961,0.2498,0.3949,0.5417,1976121.5999999999,1.0,2.0,4.0,5.0,8.0
12071010602,C1,10,2800000.0,150.3,0.8999,0.74,0.5023,0.2515,0.1001,0.1599,0.2377,0.2507,0.2515,0.4039,1130920.0,1.0,2.0,2.0,3.0,3.0
12071010602,S1,6,2046000.0,150.3,0.8999,0.74,0.5023,0.2515,0.1001,0.1599,0.2377,0.2507,0.2515,0.4039,826379.3999999999,1.0,1.0,1.0,2.0,2.0
12071010801,W1,239,47322000.0,151.8,0.98,0.9048,0.7491,0.5136,0.02,0.0752,0.1557,0.2355,0.5136,0.6484,30683584.799999997,5.0,18.0,37.0,56.0,123.0
12071010801,MH,138,6831000.0,151.8,0.9944,0.9735,0.9044,0.7897,0.0056,0.0209,0.0691,0.1147,0.7897,0.8543,5835723.3,1.0,3.0,10.0,16.0,109.0
12071010801,M1,46,8832000.0,151.8,0.9608,0.8476,0.6552,0.4059,0.0392,0.1132,0.1924,0.2493,0.4059,0.552,4875264.0,2.0,5.0,9.0,11.0,19.0
12071010801,C1,23,6440000.0,151.8,0.9048,0.7491,0.5136,0.2607,0.0952,0.1557,0.2355,0.2529,0.2607,0.4138,2664872.0,2.0,4.0,5.0,6.0,6.0
12071010801,S1,14,4774000.0,151.8,0.9048,0.7491,0.5136,0.2607,0.0952,0.1557,0.2355,0.2529,0.2607,0.4138,1975481.2,1.0,2.0,3.0,4.0,4.0
12071010802,W1,167,33066000.0,150.3,0.9785,0.8999,0.74,0.5023,0.0215,0.0787,0.1599,0.2377,0.5023,0.6387,21119254.200000003,4.0,13.0,27.0,40.0,84.0
12071010802,MH,97,4801500.0,150.3,0.994,0.972,0.9001,0.7824,0.006,0.0221,0.0719,0.1177,0.7824,0.8489,4075993.35,1.0,2.0,7.0,11.0,76.0
12071010802,M1,32,6144000.0,150.3,0.9583,0.8408,0.6447,0.3949,0.0417,0.1175,0.1961,0.2498,0.3949,0.5417,3328204.8,1.0,4.0,6.0,8.0,13.0
12071010802,C1,16,4480000.0,150.3,0.8999,0.74,0.5023,0.2515,0.1001,0.1599,0.2377,0.2507,0.2515,0.4039,1809472.0,2.0,3.0,4.0,4.0,4.0
12071010802,S1,10,3410000.0,150.3,0.8999,0.74,0.5023,0.2515,0.1001,0.1599,0.2377,0.2507,0.2515,0.4039,1377299.0,1.0,2.0,2.0,3.0,3.0
12071010803,W1,299,59202000.0,149.8,0.978,0.8982,0.7369,0.4985,0.022,0.0799,0.1613,0.2384,0.4985,0.6354,37616950.8,7.0,24.0,48.0,71.0,149.0
12071010803,MH,172,8514000.0,149.8,0.9939,0.9714,0.8986,0.78,0.0061,0.0225,0.0728,0.1187,0.78,0.847,7211358.0,1.0,4.0,13.0,20.0,134.0
12071010803,M1,58,11136000.0,149.8,0.9574,0.8385,0.6411,0.3912,0.0426,0.119,0.1974,0.2499,0.3912,0.5383,5994508.8,2.0,7.0,11.0,14.0,23.0
12071010803,C1,29,8120000.0,149.8,0.8982,0.7369,0.4985,0.2485,0.1018,0.1613,0.2384,0.25,0.2485,0.4006,3252872.0,3.0,5.0,7.0,7.0,7.0
12071010803,S1,17,5797000.0,149.8,0.8982,0.7369,0.4985,0.2485,0.1018,0.1613,0.2384,0.25,0.2485,0.4006,2322278.2,2.0,3.0,4.0,4.0,4.0
12071010104,W1,140,27720000.0,156.2,0.9836,0.9179,0.7744,0.5461,0.0164,0.0657,0.1435,0.2283,0.5461,0.6759,18735948.0,2.0,9.0,20.0,32.0,76.0
12071010104,MH,81,4009500.0,156.2,0.9955,0.9776,0.9159,0.8097,0.0045,0.0179,0.0617,0.1063,0.8097,0.8693,3485458.3499999996,0.0,1.0,5.0,9.0,66.0
12071010104,M1,27,5184000.0,156.2,0.9672,0.866,0.6847,0.4378,0.0328,0.1012,0.1813,0.2469,0.4378,0.5814,3013977.6,1.0,3.0,5.0,7.0,12.0
12071010104,C1,14,3920000.0,156.2,0.9179,0.7744,0.5461,0.2878,0.0821,0.1435,0.2283,0.2582,0.2878,0.4427,1735384.0,1.0,2.0,3.0,4.0,4.0
12071010104,S1,8,2728000.0,156.2,0.9179,0.7744,0.5461,0.2878,0.0821,0.1435,0.2283,0.2582,0.2878,0.4427,1207685.5999999999,1.0,1.0,2.0,2.0,2.0
12071001300,W1,247,48906000.0,150.9,0.9791,0.9019,0.7437,0.5068,0.0209,0.0773,0.1582,0.2368,0.5068,0.6426,31426995.599999998,5.0,19.0,39.0,58.0,125.0
12071001300,MH,142,7029000.0,150.9,0.9942,0.9726,0.9018,0.7853,0.0058,0.0216,0.0708,0.1165,0.7853,0.8511,5982381.899999999,1.0,3.0,10.0,17.0,112.0
12071001300,M1,48,9216000.0,150.9,0.9593,0.8435,0.6489,0.3993,0.0407,0.1158,0.1946,0.2496,0.3993,0.5459,5031014.4,2.0,6.0,9.0,12.0,19.0
12071001300,C1,24,6720000.0,150.9,0.9019,0.7437,0.5068,0.2552,0.0981,0.1582,0.2368,0.2516,0.2552,0.4078,2740416.0,2.0,4.0,6.0,6.0,6.0
12071001300,S1,14,4774000.0,150.9,0.9019,0.7437,0.5068,0.2552,0.0981,0.1582,0.2368,0.2516,0.2552,0.4078,1946837.2,1.0,2.0,3.0,4.0,4.0
12071001501,W1,98,19404000.0,149.2,0.9774,0.8961,0.7331,0.4939,0.0226,0.0813,0.163,0.2392,0.4939,0.6314,12251685.6,2.0,8.0,16.0,23.0,48.0
12071001501,MH,56,2772000.0,149.2,0.9937,0.9708,0.8968,0.777,0.0063,0.0229,0.0739,0.1199,0.777,0.8448,2341785.6,0.0,1.0,4.0,7.0,44.0
12071001501,M1,19,3648000.0,149.2,0.9564,0.8356,0.6368,0.3868,0.0436,0.1207,0.1988,0.25,0.3868,0.5341,1948396.8,1.0,2.0,4.0,5.0,7.0
12071001501,C1,9,2520000.0,149.2,0.8961,0.7331,0.4939,0.2449,0.1039,0.163,0.2392,0.249,0.2449,0.3966,999432.0,1.0,1.0,2.0,2.0,2.0
12071001501,S1,6,2046000.0,149.2,0.8961,0.7331,0.4939,0.2449,0.1039,0.163,0.2392,0.249,0.2449,0.3966,811443.6,1.0,1.0,1.0,1.0,1.0
12071001601,W1,137,27126000.0,150.6,0.9788,0.9009,0.7418,0.5046,0.0212,0.078,0.1591,0.2373,0.5046,0.6406,17376915.599999998,3.0,11.0,22.0,33.0,69.0
12071001601,MH,79,3910500.0,150.6,0.9941,0.9723,0.901,0.7839,0.0059,0.0218,0.0713,0.1171,0.7839,0.85,3323925.0,0.0,2.0,6.0,9.0,62.0
12071001601,M1,26,4992000.0,150.6,0.9588,0.8422,0.6468,0.3971,0.0412,0.1166,0.1954,0.2497,0.3971,0.5438,2714649.5999999996,1.0,3.0,5.0,6.0,10.0
12071001601,C1,13,3640000.0,150.6,0.9009,0.7418,0.5046,0.2533,0.0991,0.1591,0.2373,0.2512,0.2533,0.4059,1477476.0,1.0,2.0,3.0,3.0,3.0
12071001601,S1,8,2728000.0,150.6,0.9009,0.7418,0.5046,0.2533,0.0991,0.1591,0.2373,0.2512,0.2533,0.4059,1107295.2,1.0,1.0,2.0,2.0,2.0
12071001602,W1,217,42966000.0,150.1,0.9783,0.8992,0.7387,0.5008,0.0217,0.0791,0.1605,0.238,0.5008,0.6374,27386528.4,5.0,17.0,35.0,52.0,109.0
12071001602,MH,125,6187500.0,150.1,0.994,0.9717,0.8995,0.7814,0.006,0.0222,0.0722,0.1181,0.7814,0.8481,5247618.75,1.0,3.0,9.0,15.0,98.0
12071001602,M1,42,8064000.0,150.1,0.958,0.8399,0.6432,0.3934,0.042,0.1181,0.1966,0.2498,0.3934,0.5404,4357785.6,2.0,5.0,8.0,10.0,17.0
12071001602,C1,21,5880000.0,150.1,0.8992,0.7387,0.5008,0.2503,0.1008,0.1605,0.238,0.2504,0.2503,0.4025,2366700.0,2.0,3.0,5.0,5.0,5.0
12071001602,S1,13,4433000.0,150.1,0.8992,0.7387,0.5008,0.2503,0.1008,0.1605,0.238,0.2504,0.2503,0.4025,1784282.5,1.0,2.0,3.0,3.0,3.0
12071001701,W1,134,26532000.0,149.2,0.9774,0.8961,0.7331,0.4939,0.0226,0.0813,0.163,0.2392,0.4939,0.6314,16752304.799999999,3.0,11.0,22.0,32.0,66.0
12071001701,MH,77,3811500.0,149.2,0.9937,0.9708,0.8968,0.777,0.0063,0.0229,0.0739,0.1199,0.777,0.8448,3219955.2,0.0,2.0,6.0,9.0,60.0
12071001701,M1,26,4992000.0,149.2,0.9564,0.8356,0.6368,0.3868,0.0436,0.1207,0.1988,0.25,0.3868,0.5341,2666227.2,1.0,3.0,5.0,6.0,10.0
12071001701,C1,13,3640000.0,149.2,0.8961,0.7331,0.4939,0.2449,0.1039,0.163,0.2392,0.249,0.2449,0.3966,1443624.0,1.0,2.0,3.0,3.0,3.0
12071001701,S1,8,2728000.0,149.2,0.8961,0.7331,0.4939,0.2449,0.1039,0.163,0.2392,0.249,0.2449,0.3966,1081924.8,1.0,1.0,2.0,2.0,2.0
12071020102,W1,274,54252000.0,149.6,0.9778,0.8975,0.7356,0.497,0.0222,0.0803,0.1619,0.2387,0.497,0.6341,34401193.2,6.0,22.0,44.0,65.0,136.0
12071020102,MH,158,7821000.0,149.6,0.9938,0.9712,0.898,0.779,0.0062,0.0226,0.0732,0.1191,0.779,0.8463,6618912.300000001,1.0,4.0,12.0,19.0,123.0
12071020102,M1,53,10176000.0,149.6,0.9571,0.8375,0.6397,0.3898,0.0429,0.1196,0.1978,0.2499,0.3898,0.5369,5463494.4,2.0,6.0,10.0,13.0,21.0
12071020102,C1,26,7280000.0,149.6,0.8975,0.7356,0.497,0.2473,0.1025,0.1619,0.2387,0.2497,0.2473,0.3992,2906176.0,3.0,4.0,6.0,6.0,6.0
12071020102,S1,16,5456000.0,149.6,0.8975,0.7356,0.497,0.2473,0.1025,0.1619,0.2387,0.2497,0.2473,0.3992,2178035.2,2.0,3.0,4.0,4.0,4.0
12071010306,W1,243,48114000.0,151.0,0.9792,0.9022,0.7443,0.5076,0.0208,0.077,0.1579,0.2367,0.5076,0.6432,30946924.8,5.0,19.0,38.0,58.0,123.0
12071010306,MH,140,6930000.0,151.0,0.9942,0.9727,0.9021,0.7858,0.0058,0.0215,0.0706,0.1163,0.7858,0.8515,5900895.0,1.0,3.0,10.0,16.0,110.0
12071010306,M1,47,9024000.0,151.0,0.9595,0.844,0.6496,0.4,0.0405,0.1155,0.1944,0.2496,0.4,0.5465,4931616.0,2.0,5.0,9.0,12.0,19.0
12071010306,C1,23,6440000.0,151.0,0.9022,0.7443,0.5076,0.2558,0.0978,0.1579,0.2367,0.2518,0.2558,0.4085,2630740.0,2.0,4.0,5.0,6.0,6.0
12071010306,S1,14,4774000.0,151.0,0.9022,0.7443,0.5076,0.2558,0.0978,0.1579,0.2367,0.2518,0.2558,0.4085,1950178.9999999998,1.0,2.0,3.0,4.0,4.0
12071030300,W1,3614,715572000.0,144.4,0.9719,0.8783,0.7015,0.4567,0.0281,0.0937,0.1767,0.2448,0.4567,0.5987,428412956.40000004,102.0,339.0,639.0,885.0,1651.0
12071030300,MH,2085,103207500.0,144.4,0.9921,0.9649,0.8814,0.7518,0.0079,0.0272,0.0835,0.1296,0.7518,0.8255,85197791.25,16.0,57.0,174.0,270.0,1568.0
12071030300,M1,695,133440000.0,144.4,0.947,0.8115,0.6012,0.3516,0.053,0.1356,0.2102,0.2496,0.3516,0.5001,66733344.0,37.0,94.0,146.0,173.0,244.0
12071030300,C1,348,97440000.0,144.4,0.8783,0.7015,0.4567,0.2165,0.1217,0.1767,0.2448,0.2402,0.2165,0.3646,35526624.0,42.0,61.0,85.0,84.0,75.0
12071030300,S1,208,70928000.0,144.4,0.8783,0.7015,0.4567,0.2165,0.1217,0.1767,0.2448,0.2402,0.2165,0.3646,25860348.799999997,25.0,37.0,51.0,50.0,45.0
12071000401,W1,194,38412000.0,151.4,0.9796,0.9035,0.7467,0.5106,0.0204,0.0761,0.1568,0.2361,0.5106,0.6458,24806469.6,4.0,15.0,30.0,46.0,99.0
12071000401,MH,112,5544000.0,151.4,0.9943,0.9731,0.9032,0.7877,0.0057,0.0212,0.0699,0.1155,0.7877,0.8529,4728477.6,1.0,2.0,8.0,13.0,88.0
12071000401,M1,37,7104000.0,151.4,0.9601,0.8458,0.6524,0.4029,0.0399,0.1143,0.1934,0.2495,0.4029,0.5493,3902227.2,1.0,4.0,7.0,9.0,15.0
12071000401,C1,19,5320000.0,151.4,0.9035,0.7467,0.5106,0.2582,0.0965,0.1568,0.2361,0.2524,0.2582,0.4111,2187052.0,2.0,3.0,4.0,5.0,5.0
12071000401,S1,11,3751000.0,151.4,0.9035,0.7467,0.5106,0.2582,0.0965,0.1568,0.2361,0.2524,0.2582,0.4111,1542036.1,1.0,2.0,3.0,3.0,3.0
12071020400,W1,541,107118000.0,152.4,0.9805,0.9067,0.7527,0.5181,0.0195,0.0738,0.154,0.2346,0.5181,0.6523,69873071.4,11.0,40.0,83.0,127.0,280.0
12071020400,MH,312,15444000.0,152.4,0.9946,0.9741,0.906,0.7925,0.0054,0.0205,0.0681,0.1136,0.7925,0.8565,13227786.0,2.0,6.0,21.0,35.0,247.0
12071020400,M1,104,19968000.0,152.4,0.9617,0.8502,0.6593,0.4102,0.0383,0.1115,0.1909,0.2491,0.4102,0.5561,11104204.8,4.0,12.0,20.0,26.0,43.0
12071020400,C1,52,14560000.0,152.4,0.9067,0.7527,0.5181,0.2643,0.0933,0.154,0.2346,0.2538,0.2643,0.4177,6081712.0,5.0,8.0,12.0,13.0,14.0
12071020400,S1,31,10571000.0,152.4,0.9067,0.7527,0.5181,0.2643,0.0933,0.154,0.2346,0.2538,0.2643,0.4177,4415506.7,3.0,5.0,7.0,8.0,8.0
12071020501,W1,118,23364000.0,149.2,0.9774,0.8961,0.7331,0.4939,0.0226,0.0813,0.163,0.2392,0.4939,0.6314,14752029.6,3.0,10.0,19.0,28.0,58.0
12071020501,MH,68,3366000.0,149.2,0.9937,0.9708,0.8968,0.777,0.0063,0.0229,0.0739,0.1199,0.777,0.8448,2843596.8,0.0,2.0,5.0,8.0,53.0
12071020501,M1,23,4416000.0,149.2,0.9564,0.8356,0.6368,0.3868,0.0436,0.1207,0.1988,0.25,0.3868,0.5341,2358585.6,1.0,3.0,5.0,6.0,9.0
12071020501,C1,11,3080000.0,149.2,0.8961,0.7331,0.4939,0.2449,0.1039,0.163,0.2392,0.249,0.2449,0.3966,1221528.0,1.0,2.0,3.0,3.0,3.0
12071020501,S1,7,2387000.0,149.2,0.8961,0.7331,0.4939,0.2449,0.1039,0.163,0.2392,0.249,0.2449,0.3966,946684.2000000001,1.0,1.0,2.0,2.0,2.0
12071020502,W1,223,44154000.0,151.3,0.9795,0.9032,0.7461,0.5098,0.0205,0.0763,0.1571,0.2362,0.5098,0.6452,28488160.8,5.0,17.0,35.0,53.0,114.0
12071020502,MH,129,6385500.0,151.3,0.9943,0.973,0.903,0.7873,0.0057,0.0213,0.07,0.1157,0.7873,0.8525,5443638.75,1.0,3.0,9.0,15.0,102.0
12071020502,M1,43,8256000.0,151.3,0.96,0.8453,0.6517,0.4022,0.04,0.1146,0.1936,0.2495,0.4022,0.5486,4529241.6,2.0,5.0,8.0,11.0,17.0
12071020502,C1,21,5880000.0,151.3,0.9032,0.7461,0.5098,0.2576,0.0968,0.1571,0.2362,0.2522,0.2576,0.4105,2413740.0,2.0,3.0,5.0,5.0,5.0
12071020502,S1,13,4433000.0,151.3,0.9032,0.7461,0.5098,0.2576,0.0968,0.1571,0.2362,0.2522,0.2576,0.4105,1819746.5,1.0,2.0,3.0,3.0,3.0
12071020600,W1,245,48510000.0,145.7,0.9735,0.8834,0.7104,0.4669,0.0265,0.0902,0.173,0.2435,0.4669,0.6077,29479527.0,6.0,22.0,42.0,60.0,114.0
12071020600,MH,142,7029000.0,145.7,0.9926,0.9666,0.8858,0.7589,0.0074,0.026,0.0808,0.1269,0.7589,0.8309,5840396.1,1.0,4.0,11.0,18.0,108.0
12071020600,M1,47,9024000.0,145.7,0.9497,0.8183,0.6111,0.3611,0.0503,0.1314,0.2072,0.2499,0.3611,0.5095,4597728.0,2.0,6.0,10.0,12.0,17.0
12071020600,C1,24,6720000.0,145.7,0.8834,0.7104,0.4669,0.2241,0.1166,0.173,0.2435,0.2428,0.2241,0.3733,2508576.0,3.0,4.0,6.0,6.0,5.0
12071020600,S1,14,4774000.0,145.7,0.8834,0.7104,0.4669,0.2241,0.1166,0.173,0.2435,0.2428,0.2241,0.3733,1782134.2000000002,2.0,2.0,3.0,3.0,3.0
12071000402,W1,149,29502000.0,151.4,0.9796,0.9035,0.7467,0.5106,0.0204,0.0761,0.1568,0.2361,0.5106,0.6458,19052391.6,3.0,11.0,23.0,35.0,76.0
12071000402,MH,86,4257000.0,151.4,0.9943,0.9731,0.9032,0.7877,0.0057,0.0212,0.0699,0.1155,0.7877,0.8529,3630795.3,0.0,2.0,6.0,10.0,68.0
12071000402,M1,29,5568000.0,151.4,0.9601,0.8458,0.6524,0.4029,0.0399,0.1143,0.1934,0.2495,0.4029,0.5493,3058502.4,1.0,3.0,6.0,7.0,12.0
12071000402,C1,14,3920000.0,151.4,0.9035,0.7467,0.5106,0.2582,0.0965,0.1568,0.2361,0.2524,0.2582,0.4111,1611512.0,1.0,2.0,3.0,4.0,4.0
12071000402,S1,9,3069000.0,151.4,0.9035,0.7467,0.5106,0.2582,0.0965,0.1568,0.2361,0.2524,0.2582,0.4111,1261665.9000000001,1.0,1.0,2.0,2.0,2.0
12071000502,W1,119,23562000.0,151.8,0.98,0.9048,0.7491,0.5136,0.02,0.0752,0.1557,0.2355,0.5136,0.6484,15277600.799999999,2.0,9.0,19.0,28.0,61.0
12071000502,MH,69,3415500.0,151.8,0.9944,0.9735,0.9044,0.7897,0.0056,0.0209,0.0691,0.1147,0.7897,0.8543,2917861.65,0.0,1.0,5.0,8.0,54.0
12071000502,M1,23,4416000.0,151.8,0.9608,0.8476,0.6552,0.4059,0.0392,0.1132,0.1924,0.2493,0.4059,0.552,2437632.0,1.0,3.0,4.0,6.0,9.0
12071000502,C1,11,3080000.0,151.8,0.9048,0.7491,0.5136,0.2607,0.0952,0.1557,0.2355,0.2529,0.2607,0.4138,1274504.0,1.0,2.0,3.0,3.0,3.0
12071000502,S1,7,2387000.0,151.8,0.9048,0.7491,0.5136,0.2607,0.0952,0.1557,0.2355,0.2529,0.2607,0.4138,987740.6,1.0,1.0,2.0,2.0,2.0
12071020700,W1,266,52668000.0,145.7,0.9735,0.8834,0.7104,0.4669,0.0265,0.0902,0.173,0.2435,0.4669,0.6077,32006343.6,7.0,24.0,46.0,65.0,124.0
12071020700,MH,153,7573500.0,145.7,0.9926,0.9666,0.8858,0.7589,0.0074,0.026,0.0808,0.1269,0.7589,0.8309,6292821.149999999,1.0,4.0,12.0,19.0,116.0
12071020700,M1,51,9792000.0,145.7,0.9497,0.8183,0.6111,0.3611,0.0503,0.1314,0.2072,0.2499,0.3611,0.5095,4989024.0,3.0,7.0,11.0,13.0,18.0
12071020700,C1,26,7280000.0,145.7,0.8834,0.7104,0.4669,0.2241,0.1166,0.173,0.2435,0.2428,0.2241,0.3733,2717624.0,3.0,4.0,6.0,6.0,6.0
12071020700,S1,15,5115000.0,145.7,0.8834,0.7104,0.4669,0.2241,0.1166,0.173,0.2435,0.2428,0.2241,0.3733,1909429.5,2.0,3.0,4.0,4.0,3.0
12071040302,W1,276,54648000.0,142.4,0.9693,0.87,0.6876,0.441,0.0307,0.0992,0.1825,0.2466,0.441,0.5845,31941756.0,8.0,27.0,50.0,68.0,122.0
12071040302,MH,159,7870500.0,142.4,0.9913,0.9621,0.8743,0.7407,0.0087,0.0292,0.0878,0.1337,0.7407,0.8169,6429411.449999999,1.0,5.0,14.0,21.0,118.0
12071040302,M1,53,10176000.0,142.4,0.9426,0.8005,0.5858,0.3369,0.0574,0.1421,0.2147,0.2488,0.3369,0.4857,4942483.2,3.0,8.0,11.0,13.0,18.0
12071040302,C1,26,7280000.0,142.4,0.87,0.6876,0.441,0.205,0.13,0.1825,0.2466,0.236,0.205,0.3513,2557464.0,3.0,5.0,6.0,6.0,5.0
12071040302,S1,16,5456000.0,142.4,0.87,0.6876,0.441,0.205,0.13,0.1825,0.2466,0.236,0.205,0.3513,1916692.8,2.0,3.0,4.0,4.0,3.0
12071001705,W1,129,25542000.0,149.6,0.9778,0.8975,0.7356,0.497,0.0222,0.0803,0.1619,0.2387,0.497,0.6341,16196182.2,3.0,10.0,21.0,31.0,64.0
12071001705,MH,75,3712500.0,149.6,0.9938,0.9712,0.898,0.779,0.0062,0.0226,0.0732,0.1191,0.779,0.8463,3141888.75,0.0,2.0,5.0,9.0,58.0
12071001705,M1,25,4800000.0,149.6,0.9571,0.8375,0.6397,0.3898,0.0429,0.1196,0.1978,0.2499,0.3898,0.5369,2577120.0,1.0,3.0,5.0,6.0,10.0
12071001705,C1,12,3360000.0,149.6,0.8975,0.7356,0.497,0.2473,0.1025,0.1619,0.2387,0.2497,0.2473,0.3992,1341312.0,1.0,2.0,3.0,3.0,3.0
12071001705,S1,7,2387000.0,149.6,0.8975,0.7356,0.497,0.2473,0.1025,0.1619,0.2387,0.2497,0.2473,0.3992,952890.4,1.0,1.0,2.0,2.0,2.0
12071001801,W1,240,47520000.0,149.2,0.9774,0.8961,0.7331,0.4939,0.0226,0.0813,0.163,0.2392,0.4939,0.6314,30004128.0,5.0,20.0,39.0,57.0,119.0
